"Voltage (V) Run #1","Light Intensity (% of scale max) Run #1","Relative Intensity Run #1"
0.634,0.0,0.02
0.636,0.0,0.02
0.638,0.0,0.02
0.637,0.0,0.02
0.639,0.0,0.02
0.640,0.0,0.02
0.640,0.0,0.02
0.642,0.0,0.02
0.644,0.0,0.02
0.644,0.0,0.02
0.644,0.0,0.02
0.646,0.0,0.02
0.648,0.0,0.02
0.651,0.0,0.02
0.652,0.0,0.02
0.652,0.0,0.02
0.654,0.0,0.02
0.656,0.0,0.02
0.657,0.0,0.02
0.659,0.0,0.02
0.660,0.0,0.02
0.660,0.0,0.02
0.662,0.0,0.02
0.663,0.0,0.02
0.665,0.0,0.02
0.665,0.0,0.02
0.665,0.0,0.02
0.665,0.0,0.02
0.664,0.0,0.02
0.664,0.0,0.02
0.665,0.0,0.02
0.667,0.0,0.02
0.668,0.0,0.02
0.668,0.0,0.02
0.668,0.0,0.02
0.670,0.0,0.02
0.672,0.0,0.02
0.671,0.0,0.02
0.671,0.0,0.02
0.672,0.0,0.02
0.674,0.0,0.02
0.675,0.0,0.02
0.675,0.0,0.02
0.675,0.0,0.02
0.675,0.0,0.02
0.675,0.0,0.02
0.675,0.0,0.02
0.674,0.0,0.02
0.675,0.0,0.02
0.676,0.0,0.02
0.677,0.0,0.02
0.678,0.0,0.02
0.679,0.0,0.02
0.681,0.0,0.02
0.682,0.0,0.02
0.684,0.0,0.02
0.686,0.0,0.02
0.686,0.0,0.02
0.687,0.0,0.03
0.689,0.0,0.02
0.689,0.0,0.03
0.693,0.0,0.02
0.694,0.0,0.02
0.696,0.0,0.02
0.696,0.0,0.02
0.699,0.0,0.02
0.698,0.0,0.03
0.701,0.0,0.03
0.702,0.0,0.02
0.702,0.0,0.03
0.706,0.0,0.02
0.706,0.0,0.03
0.706,0.0,0.02
0.706,0.0,0.02
0.706,0.0,0.02
0.706,0.0,0.03
0.706,0.0,0.03
0.706,0.0,0.02
0.705,0.0,0.03
0.706,0.0,0.03
0.707,0.0,0.03
0.707,0.0,0.03
0.709,0.0,0.03
0.710,0.0,0.03
0.711,0.0,0.03
0.714,0.0,0.02
0.714,0.0,0.03
0.715,0.0,0.02
0.717,0.0,0.03
0.719,0.0,0.02
0.719,0.0,0.03
0.719,0.0,0.03
0.722,0.0,0.03
0.723,0.0,0.03
0.726,0.0,0.03
0.726,0.0,0.03
0.729,0.0,0.03
0.729,0.0,0.03
0.729,0.0,0.03
0.732,0.0,0.03
0.733,0.0,0.03
0.733,0.0,0.03
0.732,0.0,0.03
0.733,0.0,0.03
0.735,0.0,0.03
0.735,0.0,0.03
0.736,0.0,0.03
0.738,0.0,0.03
0.738,0.0,0.03
0.738,0.0,0.03
0.741,0.0,0.03
0.741,0.0,0.03
0.744,0.0,0.03
0.746,0.0,0.03
0.746,0.0,0.03
0.748,0.0,0.03
0.749,0.0,0.03
0.750,0.0,0.03
0.749,0.0,0.03
0.751,0.0,0.03
0.753,0.0,0.03
0.753,0.0,0.03
0.756,0.0,0.03
0.757,0.0,0.03
0.758,0.0,0.03
0.757,0.0,0.03
0.760,0.0,0.03
0.762,0.0,0.03
0.762,0.0,0.03
0.762,0.0,0.03
0.762,0.0,0.03
0.762,0.0,0.03
0.762,0.0,0.03
0.762,0.0,0.03
0.761,0.0,0.03
0.761,0.0,0.03
0.761,0.0,0.03
0.761,0.0,0.03
0.761,0.0,0.03
0.762,0.0,0.03
0.762,0.0,0.03
0.762,0.0,0.03
0.762,0.0,0.03
0.762,0.0,0.03
0.762,0.0,0.03
0.761,0.0,0.03
0.762,0.0,0.03
0.762,0.0,0.03
0.763,0.0,0.03
0.762,0.0,0.03
0.764,0.0,0.03
0.766,0.0,0.03
0.765,0.0,0.03
0.764,0.0,0.02
0.765,0.0,0.03
0.768,0.0,0.03
0.769,0.0,0.03
0.771,0.0,0.03
0.775,0.0,0.03
0.777,0.0,0.03
0.779,0.0,0.02
0.781,0.0,0.02
0.782,0.0,0.03
0.784,0.0,0.03
0.784,0.0,0.02
0.786,0.0,0.02
0.787,0.0,0.03
0.788,0.0,0.03
0.791,0.0,0.02
0.791,0.0,0.03
0.794,0.0,0.03
0.794,0.0,0.03
0.797,0.0,0.03
0.797,0.0,0.03
0.797,0.0,0.02
0.799,0.0,0.03
0.801,0.0,0.03
0.802,0.0,0.02
0.801,0.0,0.03
0.802,0.0,0.02
0.805,0.0,0.02
0.806,0.0,0.03
0.806,0.0,0.03
0.808,0.0,0.02
0.810,0.0,0.03
0.813,0.0,0.03
0.814,0.0,0.02
0.814,0.0,0.02
0.817,0.0,0.02
0.816,0.0,0.03
0.816,0.0,0.03
0.819,0.0,0.02
0.819,0.0,0.02
0.822,0.0,0.02
0.822,0.0,0.02
0.824,0.0,0.02
0.826,0.0,0.02
0.828,0.0,0.02
0.830,0.0,0.02
0.830,0.0,0.02
0.831,0.0,0.02
0.832,0.0,0.02
0.834,0.0,0.02
0.834,0.0,0.02
0.834,0.0,0.02
0.836,0.0,0.02
0.837,0.0,0.02
0.837,0.0,0.02
0.839,0.0,0.02
0.842,0.0,0.02
0.843,0.0,0.02
0.846,0.0,0.02
0.846,0.0,0.02
0.846,0.0,0.02
0.846,0.0,0.02
0.849,0.0,0.02
0.850,0.0,0.02
0.850,0.0,0.02
0.853,0.0,0.02
0.855,0.0,0.02
0.856,0.0,0.02
0.859,0.0,0.02
0.859,0.0,0.02
0.861,0.0,0.02
0.862,0.0,0.02
0.865,0.0,0.02
0.867,0.0,0.02
0.867,0.0,0.02
0.870,0.0,0.02
0.870,0.0,0.02
0.874,0.0,0.02
0.874,0.0,0.02
0.874,0.0,0.02
0.876,0.0,0.02
0.877,0.0,0.02
0.878,0.0,0.02
0.880,0.0,0.02
0.881,0.0,0.02
0.881,0.0,0.02
0.882,0.0,0.02
0.883,0.0,0.02
0.884,0.0,0.02
0.884,0.0,0.02
0.884,0.0,0.02
0.885,0.0,0.02
0.886,0.0,0.02
0.887,0.0,0.02
0.887,0.0,0.02
0.889,0.0,0.02
0.891,0.0,0.02
0.891,0.0,0.02
0.890,0.0,0.02
0.891,0.0,0.02
0.891,0.0,0.02
0.891,0.0,0.02
0.894,0.0,0.02
0.894,0.0,0.02
0.896,0.0,0.02
0.898,0.0,0.02
0.899,0.0,0.02
0.902,0.0,0.02
0.902,0.0,0.02
0.906,0.0,0.02
0.906,0.0,0.02
0.910,0.0,0.02
0.911,0.0,0.02
0.912,0.0,0.02
0.914,0.0,0.02
0.914,0.0,0.02
0.916,0.0,0.02
0.918,0.0,0.02
0.917,0.0,0.02
0.918,0.0,0.02
0.920,0.0,0.02
0.920,0.0,0.02
0.921,0.0,0.02
0.921,0.0,0.02
0.924,0.0,0.02
0.925,0.0,0.02
0.926,0.0,0.02
0.924,0.0,0.02
0.924,0.0,0.02
0.925,0.0,0.02
0.928,0.0,0.02
0.929,0.0,0.02
0.928,0.0,0.03
0.932,0.0,0.02
0.933,0.0,0.02
0.933,0.0,0.02
0.936,0.0,0.02
0.936,0.0,0.02
0.937,0.0,0.03
0.939,0.0,0.02
0.941,0.0,0.03
0.942,0.0,0.03
0.942,0.0,0.03
0.945,0.0,0.03
0.946,0.0,0.03
0.946,0.0,0.03
0.949,0.0,0.03
0.949,0.0,0.03
0.950,0.0,0.03
0.953,0.0,0.03
0.953,0.0,0.03
0.954,0.0,0.03
0.954,0.0,0.03
0.954,0.0,0.03
0.954,0.0,0.03
0.957,0.0,0.03
0.958,0.0,0.03
0.957,0.0,0.03
0.957,0.0,0.03
0.957,0.0,0.03
0.958,0.0,0.03
0.958,0.0,0.03
0.957,0.0,0.03
0.959,0.0,0.03
0.961,0.0,0.03
0.961,0.0,0.03
0.961,0.0,0.03
0.962,0.0,0.03
0.964,0.0,0.03
0.965,0.0,0.03
0.965,0.0,0.03
0.967,0.0,0.03
0.969,0.0,0.03
0.969,0.0,0.03
0.968,0.0,0.03
0.969,0.0,0.03
0.972,0.0,0.03
0.973,0.0,0.03
0.977,0.0,0.03
0.976,0.0,0.03
0.978,0.0,0.03
0.979,0.0,0.03
0.980,0.0,0.03
0.983,0.0,0.03
0.983,0.0,0.03
0.983,0.0,0.03
0.983,0.0,0.03
0.986,0.0,0.03
0.986,0.0,0.03
0.988,0.0,0.03
0.990,0.0,0.03
0.990,0.0,0.03
0.994,0.0,0.03
0.994,0.0,0.03
0.993,0.0,0.03
0.994,0.0,0.03
0.994,0.0,0.03
0.993,0.0,0.03
0.993,0.0,0.03
0.993,0.0,0.03
0.993,0.0,0.03
0.993,0.0,0.03
0.993,0.0,0.03
0.993,0.0,0.03
0.994,0.0,0.03
0.993,0.0,0.03
0.993,0.0,0.03
0.993,0.0,0.03
0.994,0.0,0.03
0.993,0.0,0.03
0.993,0.0,0.03
0.993,0.0,0.03
0.993,0.0,0.03
0.993,0.0,0.03
0.993,0.0,0.03
0.997,0.0,0.03
0.996,0.0,0.03
0.997,0.0,0.03
0.997,0.0,0.03
0.997,0.0,0.03
0.997,0.0,0.03
0.997,0.0,0.03
0.996,0.0,0.03
0.996,0.0,0.03
0.997,0.0,0.03
0.997,0.0,0.03
0.997,0.0,0.03
0.996,0.0,0.03
0.996,0.0,0.03
0.997,0.0,0.03
1.000,0.0,0.03
1.001,0.0,0.03
1.003,0.0,0.03
1.003,0.0,0.03
1.003,0.0,0.03
1.003,0.0,0.03
1.003,0.0,0.03
1.004,0.0,0.03
1.004,0.0,0.03
1.007,0.0,0.03
1.007,0.0,0.03
1.011,0.0,0.03
1.011,0.0,0.03
1.011,0.0,0.03
1.011,0.0,0.03
1.011,0.0,0.03
1.011,0.0,0.03
1.012,0.0,0.03
1.014,0.0,0.03
1.015,0.0,0.03
1.016,0.0,0.03
1.018,0.0,0.03
1.020,0.0,0.03
1.022,0.0,0.03
1.023,0.0,0.03
1.022,0.0,0.03
1.022,0.0,0.03
1.022,0.0,0.03
1.023,0.0,0.03
1.027,0.0,0.03
1.027,0.0,0.03
1.026,0.0,0.03
1.027,0.0,0.03
1.027,0.0,0.03
1.028,0.0,0.03
1.030,0.0,0.03
1.030,0.0,0.03
1.030,0.0,0.03
1.032,0.0,0.03
1.035,0.0,0.03
1.037,0.0,0.03
1.037,0.0,0.03
1.037,0.0,0.03
1.037,0.0,0.03
1.037,0.0,0.03
1.037,0.0,0.03
1.039,0.0,0.03
1.040,0.0,0.03
1.041,0.0,0.03
1.044,0.0,0.03
1.044,0.0,0.03
1.048,0.0,0.03
1.047,0.0,0.03
1.047,0.0,0.03
1.048,0.0,0.03
1.048,0.0,0.03
1.049,0.0,0.03
1.053,0.0,0.03
1.055,0.0,0.03
1.056,0.0,0.03
1.056,0.0,0.03
1.059,0.0,0.03
1.061,0.0,0.03
1.062,0.0,0.03
1.062,0.0,0.03
1.062,0.0,0.03
1.062,0.0,0.03
1.062,0.0,0.03
1.064,0.0,0.03
1.066,0.0,0.03
1.068,0.0,0.03
1.069,0.0,0.03
1.069,0.0,0.03
1.071,0.0,0.03
1.072,0.0,0.03
1.072,0.0,0.03
1.072,0.0,0.03
1.072,0.0,0.03
1.072,0.0,0.03
1.072,0.0,0.03
1.075,0.0,0.03
1.076,0.0,0.03
1.078,0.0,0.03
1.080,0.0,0.03
1.081,0.0,0.03
1.081,0.0,0.03
1.084,0.0,0.03
1.084,0.0,0.03
1.084,0.0,0.03
1.084,0.0,0.03
1.084,0.0,0.03
1.086,0.0,0.03
1.088,0.0,0.03
1.088,0.0,0.03
1.089,0.0,0.03
1.091,0.0,0.03
1.094,0.0,0.03
1.096,0.0,0.03
1.096,0.0,0.03
1.096,0.0,0.03
1.096,0.0,0.03
1.096,0.0,0.03
1.099,0.0,0.03
1.099,0.0,0.03
1.100,0.0,0.03
1.103,0.0,0.03
1.102,0.0,0.03
1.103,0.0,0.03
1.105,0.0,0.03
1.105,0.0,0.03
1.105,0.0,0.03
1.105,0.0,0.03
1.106,0.0,0.02
1.110,0.0,0.02
1.112,0.0,0.02
1.115,0.0,0.02
1.118,0.0,0.02
1.117,0.0,0.02
1.119,0.0,0.02
1.121,0.0,0.02
1.121,0.0,0.02
1.120,0.0,0.02
1.121,0.0,0.02
1.124,0.0,0.02
1.127,0.0,0.02
1.128,0.0,0.02
1.127,0.0,0.02
1.128,0.0,0.02
1.131,0.0,0.02
1.132,0.0,0.02
1.132,0.0,0.02
1.132,0.0,0.02
1.132,0.0,0.02
1.133,0.0,0.02
1.133,0.0,0.02
1.136,0.0,0.02
1.138,0.0,0.02
1.137,0.0,0.02
1.137,0.0,0.02
1.137,0.0,0.02
1.138,0.0,0.02
1.140,0.0,0.02
1.142,0.0,0.02
1.144,0.0,0.02
1.147,0.0,0.02
1.147,0.0,0.02
1.148,0.0,0.02
1.150,0.0,0.02
1.150,0.0,0.02
1.149,0.0,0.02
1.149,0.0,0.02
1.149,0.0,0.02
1.149,0.0,0.02
1.149,0.0,0.02
1.151,0.0,0.02
1.153,0.0,0.02
1.153,0.0,0.02
1.153,0.0,0.02
1.153,0.0,0.02
1.153,0.0,0.02
1.153,0.0,0.02
1.154,0.0,0.02
1.155,0.0,0.02
1.157,0.0,0.02
1.158,0.0,0.02
1.159,0.0,0.02
1.159,0.0,0.02
1.159,0.0,0.02
1.159,0.0,0.02
1.159,0.0,0.02
1.159,0.0,0.02
1.159,0.0,0.02
1.160,0.0,0.02
1.160,0.0,0.02
1.160,0.0,0.02
1.161,0.0,0.02
1.163,0.0,0.02
1.163,0.0,0.02
1.163,0.0,0.02
1.165,0.0,0.02
1.165,0.0,0.02
1.165,0.0,0.02
1.165,0.0,0.02
1.165,0.0,0.03
1.167,0.0,0.02
1.167,0.0,0.02
1.168,0.0,0.02
1.170,0.0,0.03
1.171,0.0,0.03
1.170,0.0,0.03
1.172,0.0,0.03
1.174,0.0,0.03
1.174,0.0,0.03
1.173,0.0,0.03
1.174,0.0,0.03
1.174,0.0,0.03
1.176,0.0,0.03
1.178,0.0,0.03
1.178,0.0,0.03
1.178,0.0,0.03
1.178,0.0,0.03
1.178,0.0,0.03
1.178,0.0,0.03
1.181,0.0,0.03
1.182,0.0,0.03
1.182,0.0,0.03
1.182,0.0,0.03
1.182,0.0,0.03
1.182,0.0,0.03
1.181,0.0,0.03
1.181,0.0,0.03
1.182,0.0,0.03
1.185,0.0,0.03
1.185,0.0,0.03
1.185,0.0,0.03
1.185,0.0,0.03
1.185,0.0,0.03
1.185,0.0,0.03
1.185,0.0,0.03
1.188,0.0,0.03
1.187,0.0,0.03
1.188,0.0,0.03
1.189,0.0,0.03
1.191,0.0,0.03
1.192,0.0,0.03
1.192,0.0,0.03
1.192,0.0,0.03
1.191,0.0,0.03
1.192,0.0,0.03
1.191,0.0,0.03
1.192,0.0,0.03
1.195,0.0,0.03
1.196,0.0,0.03
1.197,0.0,0.03
1.199,0.0,0.03
1.199,0.0,0.03
1.202,0.0,0.03
1.203,0.0,0.03
1.202,0.0,0.03
1.202,0.0,0.03
1.202,0.0,0.03
1.202,0.0,0.03
1.203,0.0,0.03
1.205,0.0,0.03
1.205,0.0,0.03
1.206,0.0,0.03
1.207,0.0,0.03
1.209,0.0,0.03
1.209,0.0,0.03
1.212,0.0,0.03
1.213,0.0,0.03
1.213,0.0,0.03
1.214,0.0,0.03
1.214,0.0,0.03
1.213,0.0,0.03
1.214,0.0,0.03
1.216,0.0,0.03
1.216,0.0,0.03
1.217,0.0,0.03
1.218,0.0,0.03
1.218,0.0,0.03
1.218,0.0,0.03
1.219,0.0,0.03
1.219,0.0,0.03
1.219,0.0,0.03
1.220,0.0,0.03
1.221,0.0,0.03
1.221,0.0,0.03
1.221,0.0,0.03
1.221,0.0,0.03
1.221,0.0,0.03
1.221,0.0,0.03
1.221,0.0,0.03
1.221,0.0,0.03
1.220,0.0,0.03
1.219,0.0,0.03
1.220,0.0,0.03
1.220,0.0,0.04
1.220,0.0,0.04
1.220,0.0,0.04
1.221,0.0,0.04
1.223,0.0,0.04
1.224,0.0,0.04
1.224,0.0,0.04
1.224,0.0,0.04
1.223,0.0,0.04
1.223,0.0,0.04
1.224,0.0,0.04
1.224,0.0,0.04
1.223,0.0,0.04
1.224,0.0,0.04
1.224,0.0,0.04
1.225,0.0,0.04
1.226,0.0,0.04
1.226,0.0,0.04
1.229,0.0,0.04
1.229,0.0,0.04
1.230,0.0,0.04
1.230,0.0,0.04
1.230,0.0,0.04
1.230,0.0,0.04
1.230,0.0,0.04
1.230,0.0,0.04
1.230,0.0,0.04
1.230,0.0,0.04
1.233,0.0,0.04
1.235,0.0,0.04
1.235,0.0,0.04
1.234,0.0,0.04
1.234,0.0,0.04
1.234,0.0,0.04
1.233,0.0,0.04
1.234,0.0,0.04
1.234,0.0,0.04
1.236,0.0,0.04
1.237,0.0,0.04
1.237,0.0,0.04
1.237,0.0,0.04
1.237,0.0,0.04
1.238,0.0,0.04
1.238,0.0,0.04
1.238,0.0,0.04
1.238,0.0,0.04
1.238,0.0,0.04
1.238,0.0,0.04
1.241,0.0,0.04
1.242,0.0,0.04
1.243,0.0,0.04
1.243,0.0,0.04
1.243,0.0,0.04
1.243,0.0,0.04
1.244,0.0,0.04
1.243,0.0,0.04
1.244,0.0,0.04
1.243,0.0,0.04
1.243,0.0,0.04
1.244,0.0,0.04
1.244,0.0,0.04
1.245,0.0,0.04
1.245,0.0,0.04
1.245,0.0,0.04
1.245,0.0,0.04
1.245,0.0,0.04
1.245,0.0,0.04
1.248,0.0,0.04
1.249,0.0,0.04
1.249,0.0,0.04
1.249,0.0,0.04
1.248,0.0,0.04
1.248,0.0,0.04
1.248,0.0,0.04
1.249,0.0,0.04
1.251,0.0,0.04
1.252,0.0,0.04
1.252,0.0,0.04
1.251,0.0,0.04
1.252,0.0,0.04
1.251,0.0,0.04
1.251,0.0,0.04
1.251,0.0,0.04
1.251,0.0,0.04
1.252,0.0,0.04
1.255,0.0,0.04
1.255,0.0,0.04
1.256,0.0,0.04
1.256,0.0,0.04
1.256,0.0,0.04
1.256,0.0,0.04
1.256,0.0,0.04
1.256,0.0,0.04
1.256,0.0,0.04
1.258,0.0,0.04
1.259,0.0,0.04
1.259,0.0,0.04
1.259,0.0,0.04
1.259,0.0,0.04
1.259,0.0,0.04
1.259,0.0,0.04
1.259,0.0,0.04
1.259,0.0,0.04
1.259,0.0,0.04
1.260,0.0,0.05
1.261,0.0,0.05
1.263,0.0,0.05
1.263,0.0,0.05
1.262,0.0,0.05
1.263,0.0,0.05
1.263,0.0,0.05
1.263,0.0,0.05
1.263,0.0,0.05
1.263,0.0,0.05
1.263,0.0,0.05
1.263,0.0,0.05
1.264,0.0,0.05
1.263,0.0,0.05
1.264,0.0,0.05
1.264,0.0,0.05
1.263,0.0,0.05
1.264,0.0,0.05
1.264,0.0,0.05
1.263,0.0,0.05
1.263,0.0,0.05
1.263,0.0,0.05
1.263,0.0,0.05
1.263,0.0,0.05
1.263,0.0,0.05
1.263,0.0,0.05
1.262,0.0,0.05
1.263,0.0,0.05
1.264,0.0,0.05
1.264,0.0,0.05
1.264,0.0,0.05
1.264,0.0,0.05
1.264,0.0,0.05
1.264,0.0,0.05
1.264,0.0,0.05
1.264,0.0,0.05
1.265,0.0,0.05
1.266,0.0,0.05
1.266,0.0,0.05
1.266,0.0,0.05
1.266,0.0,0.05
1.265,0.0,0.05
1.265,0.0,0.05
1.265,0.0,0.05
1.265,0.0,0.05
1.266,0.0,0.05
1.265,0.0,0.05
1.266,0.1,0.05
1.266,0.1,0.05
1.265,0.1,0.05
1.266,0.1,0.05
1.266,0.1,0.05
1.266,0.1,0.05
1.267,0.1,0.05
1.267,0.1,0.05
1.266,0.1,0.05
1.266,0.0,0.05
1.267,0.0,0.05
1.267,0.1,0.05
1.266,0.1,0.05
1.265,0.1,0.05
1.266,0.1,0.05
1.267,0.1,0.05
1.267,0.1,0.05
1.269,0.1,0.05
1.270,0.1,0.05
1.270,0.1,0.05
1.270,0.1,0.05
1.270,0.1,0.05
1.270,0.1,0.05
1.271,0.1,0.05
1.270,0.1,0.05
1.270,0.1,0.05
1.270,0.1,0.05
1.270,0.1,0.05
1.270,0.1,0.05
1.270,0.1,0.05
1.270,0.1,0.05
1.271,0.1,0.05
1.271,0.1,0.05
1.270,0.1,0.05
1.270,0.1,0.05
1.269,0.1,0.05
1.268,0.1,0.05
1.269,0.1,0.05
1.268,0.1,0.05
1.269,0.1,0.05
1.270,0.1,0.05
1.270,0.1,0.05
1.270,0.1,0.05
1.271,0.1,0.05
1.271,0.1,0.05
1.271,0.1,0.05
1.270,0.1,0.05
1.270,0.1,0.05
1.270,0.1,0.05
1.270,0.1,0.05
1.269,0.1,0.05
1.269,0.1,0.05
1.271,0.1,0.05
1.273,0.1,0.05
1.274,0.1,0.05
1.273,0.1,0.05
1.274,0.1,0.05
1.273,0.1,0.05
1.274,0.1,0.05
1.273,0.1,0.05
1.273,0.1,0.05
1.273,0.1,0.05
1.272,0.1,0.06
1.273,0.1,0.06
1.273,0.1,0.06
1.273,0.1,0.06
1.272,0.1,0.06
1.273,0.1,0.06
1.272,0.1,0.06
1.273,0.1,0.06
1.273,0.1,0.06
1.273,0.1,0.06
1.273,0.1,0.06
1.273,0.1,0.06
1.273,0.1,0.06
1.274,0.1,0.06
1.274,0.1,0.06
1.273,0.1,0.06
1.273,0.1,0.06
1.274,0.1,0.06
1.274,0.1,0.06
1.275,0.1,0.06
1.276,0.1,0.06
1.276,0.1,0.06
1.276,0.1,0.06
1.276,0.1,0.06
1.277,0.1,0.06
1.277,0.1,0.06
1.277,0.1,0.06
1.276,0.1,0.06
1.276,0.1,0.06
1.277,0.1,0.06
1.276,0.1,0.06
1.276,0.1,0.06
1.276,0.1,0.06
1.276,0.1,0.06
1.276,0.1,0.06
1.275,0.1,0.06
1.275,0.1,0.06
1.276,0.1,0.06
1.277,0.1,0.06
1.277,0.1,0.06
1.276,0.1,0.06
1.276,0.1,0.06
1.276,0.1,0.06
1.276,0.1,0.06
1.277,0.1,0.06
1.277,0.1,0.06
1.277,0.1,0.06
1.276,0.1,0.06
1.276,0.1,0.06
1.276,0.1,0.06
1.276,0.1,0.06
1.276,0.1,0.06
1.277,0.1,0.06
1.277,0.1,0.06
1.277,0.1,0.06
1.277,0.1,0.06
1.277,0.1,0.06
1.277,0.1,0.06
1.277,0.1,0.06
1.277,0.1,0.06
1.277,0.1,0.06
1.277,0.1,0.06
1.277,0.1,0.06
1.277,0.1,0.06
1.277,0.1,0.06
1.277,0.1,0.06
1.277,0.1,0.06
1.276,0.1,0.06
1.277,0.1,0.07
1.277,0.1,0.07
1.277,0.1,0.07
1.278,0.1,0.07
1.278,0.1,0.07
1.278,0.1,0.07
1.277,0.1,0.07
1.278,0.1,0.07
1.279,0.1,0.07
1.280,0.1,0.07
1.280,0.1,0.07
1.280,0.1,0.07
1.280,0.1,0.07
1.280,0.1,0.07
1.280,0.1,0.07
1.280,0.1,0.07
1.281,0.1,0.07
1.283,0.1,0.07
1.283,0.1,0.07
1.283,0.1,0.07
1.283,0.1,0.07
1.282,0.1,0.07
1.281,0.1,0.07
1.282,0.1,0.07
1.282,0.1,0.07
1.283,0.1,0.07
1.282,0.1,0.07
1.282,0.1,0.07
1.282,0.1,0.07
1.282,0.1,0.07
1.282,0.1,0.07
1.283,0.1,0.07
1.283,0.1,0.07
1.285,0.1,0.07
1.286,0.1,0.07
1.286,0.1,0.07
1.286,0.1,0.06
1.286,0.1,0.07
1.287,0.1,0.07
1.286,0.1,0.07
1.287,0.1,0.07
1.288,0.1,0.07
1.288,0.1,0.07
1.289,0.1,0.07
1.289,0.1,0.07
1.289,0.1,0.07
1.288,0.1,0.07
1.289,0.1,0.07
1.289,0.1,0.07
1.289,0.1,0.06
1.290,0.1,0.06
1.289,0.1,0.06
1.289,0.1,0.06
1.290,0.1,0.06
1.292,0.1,0.06
1.294,0.1,0.06
1.295,0.1,0.06
1.295,0.1,0.06
1.294,0.1,0.06
1.294,0.1,0.06
1.294,0.1,0.06
1.295,0.1,0.06
1.295,0.1,0.06
1.296,0.1,0.06
1.297,0.1,0.06
1.297,0.1,0.06
1.297,0.1,0.06
1.297,0.1,0.06
1.298,0.1,0.06
1.298,0.1,0.06
1.298,0.1,0.06
1.298,0.1,0.06
1.299,0.1,0.06
1.298,0.1,0.06
1.298,0.1,0.06
1.298,0.1,0.06
1.299,0.1,0.06
1.302,0.1,0.06
1.301,0.1,0.06
1.301,0.1,0.06
1.302,0.1,0.06
1.301,0.1,0.06
1.301,0.1,0.06
1.302,0.1,0.06
1.301,0.1,0.06
1.302,0.1,0.06
1.303,0.1,0.06
1.303,0.1,0.06
1.303,0.1,0.06
1.303,0.1,0.06
1.303,0.1,0.06
1.302,0.1,0.06
1.303,0.1,0.06
1.305,0.1,0.06
1.304,0.1,0.06
1.305,0.1,0.06
1.306,0.1,0.06
1.305,0.1,0.06
1.306,0.1,0.06
1.306,0.1,0.06
1.306,0.1,0.06
1.306,0.1,0.06
1.307,0.1,0.06
1.308,0.1,0.06
1.308,0.1,0.06
1.308,0.1,0.06
1.307,0.1,0.07
1.308,0.1,0.07
1.308,0.1,0.07
1.308,0.1,0.07
1.309,0.1,0.07
1.309,0.1,0.07
1.309,0.1,0.07
1.309,0.1,0.07
1.309,0.1,0.07
1.309,0.1,0.07
1.309,0.1,0.07
1.309,0.1,0.07
1.310,0.1,0.07
1.311,0.1,0.07
1.310,0.1,0.07
1.311,0.1,0.07
1.311,0.1,0.07
1.310,0.1,0.07
1.311,0.1,0.07
1.312,0.1,0.07
1.311,0.1,0.07
1.311,0.1,0.07
1.312,0.1,0.07
1.312,0.1,0.07
1.312,0.1,0.07
1.312,0.1,0.07
1.312,0.1,0.07
1.311,0.1,0.07
1.311,0.1,0.07
1.312,0.1,0.07
1.311,0.1,0.08
1.311,0.1,0.08
1.311,0.1,0.08
1.311,0.1,0.08
1.314,0.1,0.08
1.314,0.1,0.08
1.315,0.1,0.08
1.315,0.1,0.08
1.315,0.1,0.08
1.314,0.1,0.08
1.315,0.1,0.08
1.315,0.1,0.08
1.315,0.1,0.08
1.316,0.1,0.08
1.315,0.1,0.08
1.315,0.1,0.08
1.315,0.1,0.08
1.315,0.1,0.08
1.314,0.1,0.08
1.315,0.1,0.08
1.316,0.1,0.08
1.315,0.1,0.08
1.315,0.1,0.09
1.315,0.1,0.09
1.315,0.1,0.08
1.317,0.1,0.08
1.319,0.1,0.08
1.319,0.1,0.08
1.319,0.1,0.09
1.319,0.1,0.09
1.319,0.1,0.09
1.319,0.1,0.09
1.319,0.1,0.09
1.319,0.1,0.09
1.320,0.1,0.09
1.322,0.1,0.09
1.322,0.1,0.09
1.321,0.1,0.09
1.321,0.1,0.09
1.322,0.1,0.09
1.321,0.1,0.09
1.322,0.1,0.10
1.322,0.1,0.09
1.322,0.1,0.10
1.321,0.1,0.09
1.321,0.1,0.10
1.322,0.1,0.10
1.322,0.1,0.10
1.323,0.1,0.10
1.323,0.1,0.10
1.322,0.1,0.10
1.322,0.1,0.10
1.323,0.1,0.10
1.323,0.1,0.10
1.323,0.1,0.10
1.323,0.1,0.10
1.322,0.1,0.10
1.323,0.1,0.10
1.323,0.1,0.10
1.324,0.1,0.10
1.326,0.1,0.10
1.326,0.1,0.10
1.327,0.1,0.10
1.327,0.1,0.10
1.326,0.1,0.10
1.326,0.1,0.10
1.326,0.1,0.10
1.326,0.1,0.10
1.326,0.1,0.10
1.326,0.1,0.10
1.326,0.1,0.10
1.326,0.1,0.10
1.326,0.1,0.10
1.326,0.1,0.10
1.326,0.1,0.10
1.326,0.1,0.10
1.326,0.1,0.10
1.328,0.1,0.10
1.330,0.1,0.10
1.330,0.1,0.10
1.330,0.1,0.10
1.330,0.1,0.10
1.330,0.1,0.10
1.330,0.1,0.10
1.331,0.1,0.10
1.330,0.1,0.10
